file,scene,split,kind,density_bucket,boxes,copies_in_export,split_in_export
01-08-2022__12-41-05PM_jpg.jpg,01-08-2022__12-41-05PM,train,indoor,d6-10,7,2,train
Day_07141436_Right_Back_Cut1_00888_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,8,1,train
image_330_jpg.jpg,image,train,indoor,d3-5,3,1,train
01-08-2022__03-56-43PM_jpg.jpg,01-08-2022__03-56-43PM,train,indoor,d0-2,2,4,train
img965796290537_jpg.jpg,img965796290537,train,unknown,d3-5,4,3,valid
Day_02191732_Right_Back_Cut1_00451_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,3,train
Day_02191732_Right_Back_Cut1_00451_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,2,train
Day_2102191709_N_Right_Back_2_Cut2_00200_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,3,5,train
SeieeDept-027_00853_jpg.jpg,SeieeDept-027,train,outdoor,d0-2,1,2,valid
SeieeDept-027_00853_jpg__2.jpg,SeieeDept-027,train,outdoor,d0-2,1,3,train
image_704_jpg.jpg,image,train,indoor,d3-5,5,4,train
image_704_jpg__2.jpg,image,train,indoor,d3-5,5,2,test
image_150_jpg.jpg,image,train,indoor,d3-5,6,3,train
image_150_jpg__2.jpg,image,train,indoor,d3-5,6,1,valid
01-08-2022__03-56-43PM_jpg__2.jpg,01-08-2022__03-56-43PM,train,indoor,d0-2,2,2,train
image_68_jpg.jpg,image_68,test,indoor,d3-5,4,2,train
image_68_jpg__2.jpg,image_68,test,indoor,d3-5,4,3,test
040843_17_199023_jpg.jpg,040843_17,train,semi,d0-2,1,3,valid
040843_17_199023_jpg__2.jpg,040843_17,train,semi,d0-2,1,1,train
01-08-2022__01-40-10PM_jpg.jpg,01-08-2022__01-40-10PM,train,indoor,d0-2,2,3,train
01-08-2022__01-40-10PM_jpg__2.jpg,01-08-2022__01-40-10PM,train,indoor,d0-2,2,2,train
image_16_jpg.jpg,image_16,val,indoor,d3-5,5,4,valid
040843_12_824329_jpg.jpg,040843_12,train,semi,d0-2,1,1,train
image_251_jpg.jpg,image,train,indoor,d3-5,5,2,train
Day_2102191625_N_Right_Back_Cut1_00864_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,3,valid
Day_2102191625_N_Right_Back_Cut1_00864_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,3,train
image_633_jpg.jpg,image,train,indoor,d3-5,3,1,train
image_633_jpg__2.jpg,image,train,indoor,d3-5,3,1,test
image_528_jpg.jpg,image,train,indoor,d3-5,3,2,train
image_736_jpg.jpg,image,train,indoor,d3-5,3,4,train
image_736_jpg__2.jpg,image,train,indoor,d3-5,3,4,train
01-08-2022__03-51-25PM_jpg.jpg,01-08-2022__03-51-25PM,test,indoor,d3-5,3,2,train
01-08-2022__10-38-58AM_jpg.jpg,01-08-2022__10-38-58AM,train,indoor,d0-2,2,2,valid
01961_jpg.jpg,01961,train,unknown,d0-2,1,1,train
01-08-2022__03-51-25PM_jpg__2.jpg,01-08-2022__03-51-25PM,test,indoor,d3-5,3,2,train
CrossRoad-001_00137_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,4,3,train
CrossRoad-001_00137_jpg__2.jpg,CrossRoad-001,val,outdoor,d0-2,4,1,train
Day_2102191709_N_Right_Back_2_Cut2_00020_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,6,2,train
Day_2102191709_N_Right_Back_2_Cut2_00020_jpg__2.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,6,1,valid
040840_46_630737_jpg.jpg,040840_46,train,semi,d0-2,1,1,train
040840_46_630737_jpg__2.jpg,040840_46,train,semi,d0-2,1,2,train
SeieeDept-032_00917_jpg.jpg,SeieeDept-032,train,outdoor,d0-2,1,2,train
img965796166654_jpg.jpg,img965796166654,train,unknown,d0-2,1,2,train
040841_01_903459_jpg.jpg,040841_01,train,semi,d0-2,1,3,train
img97032491425_jpg.jpg,img97032491425,train,unknown,d0-2,2,3,train
CAM11-15-09-2022__05-50-10PMgt_jpg.jpg,CAM11-15-09-2022__05-50-10PMgt,val,unknown,d3-5,4,1,train
CrossRoad-001_00143_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,5,4,train
CrossRoad-001_00143_jpg__2.jpg,CrossRoad-001,val,outdoor,d0-2,5,3,valid
image00500_jpg.jpg,image00500,test,indoor,d10+,33,3,train
image00500_jpg__2.jpg,image00500,test,indoor,d10+,35,1,train
img973602148988_jpg.jpg,img973602148988,train,unknown,d0-2,1,1,train
img973602148988_jpg__2.jpg,img973602148988,train,unknown,d0-2,1,2,valid
Day_07141436_Right_Back_Cut1_00458_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,4,5,train
Day_2102191709_N_Right_Back_2_Cut1_00311_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,5,1,train
Day_2102191709_N_Right_Back_2_Cut1_00311_jpg__2.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,5,2,train
BridgeEntrance-006_00180_jpg.jpg,BridgeEntrance-006,test,outdoor,d3-5,3,1,train
output1_mp4-152_jpg.jpg,output1_mp4,train,unknown,d0-2,2,3,train
output1_mp4-152_jpg__2.jpg,output1_mp4,train,unknown,d0-2,2,2,train
output1_mp4-152_jpg__3.jpg,output1_mp4,train,unknown,d0-2,2,1,train
01-08-2022__11-13-11AM_jpg.jpg,01-08-2022__11-13-11AM,train,indoor,d3-5,4,2,train
1ade0da997ae4adc9f4512ea9e503d7f_jpg.jpg,1ade0da997ae4adc9f4512ea9e503d7f,train,unknown,d0-2,2,4,train
Day_07141436_Right_Back_Cut1_00318_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,3,train
Day_07141436_Right_Back_Cut1_00318_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,3,train
Day_08051212_Right_Back_Cut1_00123_jpg.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,3,train
Day_08051212_Right_Back_Cut1_00123_jpg__2.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,3,test
2e906246-7e1c-4131-9b27-a6fbe0cd6d91_jpg.jpg,2e906246-7e1c-4131-9b27-a6fbe0cd6d91,train,unknown,d0-2,1,1,train
BridgeEntrance-006_00180_jpg__2.jpg,BridgeEntrance-006,test,outdoor,d3-5,3,2,valid
2e906246-7e1c-4131-9b27-a6fbe0cd6d91_jpg__2.jpg,2e906246-7e1c-4131-9b27-a6fbe0cd6d91,train,unknown,d0-2,1,2,valid
CrossRoad-001_00012_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,2,2,valid
Day_06101541_Right_Back_2_Cut1_00560_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,8,2,valid
Day_06101541_Right_Back_2_Cut1_00560_jpg__2.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,8,1,train
Day_2102191709_N_Right_Back_2_Cut1_00301_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,4,1,train
S1-T1-C-01039_jpeg_jpg.jpg,S1-T1-C-01039_jpeg,train,unknown,d3-5,5,2,train
Day_2102191709_N_Right_Back_2_Cut1_00181_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,7,2,test
Day_2102191709_N_Right_Back_2_Cut1_00181_jpg__2.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,7,1,train
01-08-2022__10-26-48AM_jpg.jpg,01-08-2022__10-26-48AM,train,indoor,d0-2,2,2,train
01-08-2022__10-26-48AM_jpg__2.jpg,01-08-2022__10-26-48AM,train,indoor,d0-2,2,3,train
Day_2102191625_N_Right_Back_Cut1_00504_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,1,2,train
Day_202102191756_P_Right_Back_Cut1_00735_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,9,2,train
image_190_jpg.jpg,image,train,indoor,d3-5,2,4,train
4107db7a-0580-4ab9-b5c1-8031ad53dd92_jpg.jpg,4107db7a-0580-4ab9-b5c1-8031ad53dd92,train,unknown,d6-10,6,1,train
4107db7a-0580-4ab9-b5c1-8031ad53dd92_jpg__2.jpg,4107db7a-0580-4ab9-b5c1-8031ad53dd92,train,unknown,d6-10,6,1,test
img965796289058_jpg.jpg,img965796289058,train,unknown,d3-5,4,2,train
img965796289058_jpg__2.jpg,img965796289058,train,unknown,d3-5,4,3,valid
01-08-2022__03-27-45PM_jpg.jpg,01-08-2022__03-27-45PM,test,indoor,d3-5,3,2,train
01-08-2022__03-27-45PM_jpg__2.jpg,01-08-2022__03-27-45PM,test,indoor,d3-5,3,2,train
image_318_jpg.jpg,image,train,indoor,d3-5,6,1,train
image_318_jpg__2.jpg,image,train,indoor,d3-5,6,2,train
Day_2102191625_N_Right_Back_Cut1_00504_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,1,2,train
Road-004_00332_jpg.jpg,Road-004,train,outdoor,d0-2,3,1,train
6b782be5-16fd-4e71-a616-7e35fd391759_jpg.jpg,6b782be5-16fd-4e71-a616-7e35fd391759,train,unknown,d3-5,3,2,valid
01-08-2022__11-14-43AM_jpg.jpg,01-08-2022__11-14-43AM,train,indoor,d3-5,4,2,train
img973602109914_jpg.jpg,img973602109914,train,unknown,d0-2,1,3,train
img973602109914_jpg__2.jpg,img973602109914,train,unknown,d0-2,1,3,valid
01-08-2022__02-27-17PM_jpg.jpg,01-08-2022__02-27-17PM,train,indoor,d0-2,1,3,valid
01-08-2022__02-27-17PM_jpg__2.jpg,01-08-2022__02-27-17PM,train,indoor,d0-2,1,1,valid
SeieeDept-024_00091_jpg.jpg,SeieeDept-024,train,outdoor,d3-5,2,2,train
SeieeDept-024_00091_jpg__2.jpg,SeieeDept-024,train,outdoor,d3-5,2,4,train
01230_jpg.jpg,01230,train,unknown,d0-2,1,3,train
1_png_jpg.jpg,1,train,unknown,d0-2,2,9,test
01230_jpg__2.jpg,01230,train,unknown,d0-2,1,3,train
img97032423713_jpg.jpg,img97032423713,val,unknown,d0-2,2,1,train
Day_08051212_Right_Back_Cut1_00183_jpg.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,5,train
Day_08051212_Right_Back_Cut1_00183_jpg__2.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,4,train
Day_202102191756_P_Right_Back_Cut1_00095_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,7,1,train
CAM21-15-09-2022__05-50-10PMgt_jpg.jpg,CAM21-15-09-2022__05-50-10PMgt,train,unknown,d3-5,4,2,train
01-08-2022__02-57-22PM_jpg.jpg,01-08-2022__02-57-22PM,test,indoor,d3-5,3,1,train
01-08-2022__02-57-22PM_jpg__2.jpg,01-08-2022__02-57-22PM,test,indoor,d3-5,3,1,train
01902_jpg.jpg,01902,train,unknown,d0-2,1,2,test
01902_jpg__2.jpg,01902,train,unknown,d0-2,1,2,valid
1_png_jpg__2.jpg,1,train,unknown,d0-2,1,4,train
CAM46-15-09-2022__05-51-43PMgt_jpg.jpg,CAM46-15-09-2022__05-51-43PMgt,train,unknown,d3-5,5,1,train
image_860_jpg.jpg,image,train,indoor,d3-5,6,2,train
image_860_jpg__2.jpg,image,train,indoor,d3-5,6,1,test
Day_07141436_Right_Back_Cut1_00418_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,2,1,train
1_png_jpg__3.jpg,1,train,unknown,d0-2,1,1,train
Day_07141436_Right_Back_Cut1_00418_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,2,2,train
Day_2102191726_P_Right_Back_Cut1_00306_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,5,2,train
Day_2102191726_P_Right_Back_Cut1_00306_jpg__2.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,5,3,train
Day_202102191756_P_Right_Back_Cut1_00325_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,10,2,train
01-08-2022__12-06-24PM_jpg.jpg,01-08-2022__12-06-24PM,test,indoor,d3-5,4,3,train
01-08-2022__12-06-24PM_jpg__2.jpg,01-08-2022__12-06-24PM,test,indoor,d3-5,4,2,valid
01-08-2022__04-15-01PM_jpg.jpg,01-08-2022__04-15-01PM,train,indoor,d0-2,2,4,train
opencv_frame_18845_png_jpg.jpg,opencv_frame,train,indoor,d0-2,2,5,train
opencv_frame_18845_png_jpg__2.jpg,opencv_frame,train,indoor,d0-2,2,1,valid
image_422_jpg.jpg,image,train,indoor,d3-5,7,3,valid
1_png_jpg__4.jpg,1,train,unknown,d0-2,3,1,train
image_422_jpg__2.jpg,image,train,indoor,d3-5,4,1,train
CAM38-23-08-2022__03-32-10PMgt_jpg.jpg,CAM38-23-08-2022__03-32-10PMgt,train,unknown,d0-2,2,2,train
CAM38-23-08-2022__03-32-10PMgt_jpg__2.jpg,CAM38-23-08-2022__03-32-10PMgt,train,unknown,d0-2,2,1,train
img97360282715_jpg.jpg,img97360282715,train,unknown,d3-5,3,3,test
img97360282715_jpg__2.jpg,img97360282715,train,unknown,d3-5,3,1,train
CrossRoad-001_00114_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,1,1,train
1_png_jpg__5.jpg,1,train,unknown,d0-2,1,1,train
image_798_jpg.jpg,image,train,indoor,d3-5,8,2,train
040843_13_964875_jpg.jpg,040843_13,train,semi,d0-2,1,2,train
image_342_jpg.jpg,image,train,indoor,d3-5,7,2,train
01-08-2022__10-53-21AM_jpg.jpg,01-08-2022__10-53-21AM,train,indoor,d3-5,5,2,train
SeieeDept-024_00371_jpg.jpg,SeieeDept-024,train,outdoor,d3-5,6,1,train
00613_jpg.jpg,00613,train,unknown,d0-2,1,2,train
00613_jpg__2.jpg,00613,train,unknown,d0-2,1,1,valid
BridgeEntrance-006_00111_jpg.jpg,BridgeEntrance-006,test,outdoor,d3-5,7,2,train
01623_jpg.jpg,01623,train,unknown,d0-2,1,3,train
00798_jpg.jpg,00798,train,unknown,d0-2,1,1,train
ff411d87-bbd5-4a95-aebd-b2dd4aefd95f_jpg.jpg,ff411d87-bbd5-4a95-aebd-b2dd4aefd95f,train,unknown,d3-5,4,2,train
00798_jpg__2.jpg,00798,train,unknown,d0-2,1,2,valid
Road-004_00211_jpg.jpg,Road-004,train,outdoor,d0-2,1,1,train
Road-004_00211_jpg__2.jpg,Road-004,train,outdoor,d0-2,1,1,train
01-08-2022__11-26-59AM_jpg.jpg,01-08-2022__11-26-59AM,train,indoor,d0-2,1,2,valid
CAM9-25-08-2022__07-01-55PMgt_jpg.jpg,CAM9-25-08-2022__07-01-55PMgt,train,unknown,d0-2,1,5,valid
-_jpg.jpg,-,train,unknown,d10+,15,4,train
img970324103787_jpg.jpg,img970324103787,train,unknown,d0-2,1,7,test
01-08-2022__08-54-15AM_jpg.jpg,01-08-2022__08-54-15AM,val,indoor,d0-2,2,3,valid
image_366_jpg.jpg,image,train,indoor,d3-5,5,3,train
image_366_jpg__2.jpg,image,train,indoor,d3-5,5,3,train
opencv_frame_13760_png_jpg.jpg,opencv_frame,train,indoor,d0-2,1,5,train
Day_06101541_Right_Back_2_Cut1_00590_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,9,2,valid
Day_06101541_Right_Back_2_Cut1_00590_jpg__2.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,10,2,test
Day_2102191726_P_Right_Back_Cut1_00576_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,3,5,train
Day_2102191726_P_Right_Back_Cut1_00576_jpg__2.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,3,1,train
01-08-2022__03-00-25PM_jpg.jpg,01-08-2022__03-00-25PM,train,indoor,d3-5,3,1,train
image_219_jpg.jpg,image,train,indoor,d3-5,3,3,valid
opencv_frame_13760_png_jpg__2.jpg,opencv_frame,train,indoor,d0-2,1,8,train
image_826_jpg.jpg,image,train,indoor,d3-5,6,1,train
CAM27-15-09-2022__05-50-11PMgt_jpg.jpg,CAM27-15-09-2022__05-50-11PMgt,train,unknown,d0-2,1,3,train
SeieeDept-034_00596_jpg.jpg,SeieeDept-034,train,outdoor,d0-2,1,1,train
image_609_jpg.jpg,image,train,indoor,d3-5,2,5,train
image_609_jpg__2.jpg,image,train,indoor,d3-5,2,1,test
CAM28-21-08-2022__06-27-32PMgt_jpg.jpg,CAM28-21-08-2022__06-27-32PMgt,test,unknown,d0-2,1,3,train
CAM28-21-08-2022__06-27-32PMgt_jpg__2.jpg,CAM28-21-08-2022__06-27-32PMgt,test,unknown,d0-2,1,1,test
Day_07141436_Right_Back_Cut1_00768_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,3,train
Day_07141436_Right_Back_Cut1_00768_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,7,1,train
Day_07141436_Right_Back_Cut1_01498_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,12,3,train
opencv_frame_13760_png_jpg__3.jpg,opencv_frame,train,indoor,d0-2,1,2,train
Day_07141436_Right_Back_Cut1_01498_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,11,2,train
img965796305377_jpg.jpg,img965796305377,train,unknown,d0-2,1,2,train
Day_2102191726_P_Right_Back_Cut1_00436_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,2,2,train
Day_2102191726_P_Right_Back_Cut1_00436_jpg__2.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,2,3,train
Day_07141436_Right_Back_Cut1_00378_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,2,4,train
opencv_frame_15440_png_jpg.jpg,opencv_frame,train,indoor,d0-2,1,5,valid
opencv_frame_15440_png_jpg__2.jpg,opencv_frame,train,indoor,d0-2,1,3,train
opencv_frame_15440_png_jpg__3.jpg,opencv_frame,train,indoor,d0-2,1,6,train
opencv_frame_15440_png_jpg__4.jpg,opencv_frame,train,indoor,d0-2,1,1,valid
CrossRoad-001_00059_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,1,3,train
opencv_frame_13760_png_jpg__4.jpg,opencv_frame,train,indoor,d0-2,1,1,train
CrossRoad-001_00059_jpg__2.jpg,CrossRoad-001,val,outdoor,d0-2,1,1,train
01-08-2022__03-22-59PM_jpg.jpg,01-08-2022__03-22-59PM,train,indoor,d0-2,2,3,train
01-08-2022__03-22-59PM_jpg__2.jpg,01-08-2022__03-22-59PM,train,indoor,d0-2,2,2,train
Day_07141436_Right_Back_Cut1_01168_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,1,train
Day_07141436_Right_Back_Cut1_01168_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,1,train
output1_mp4-151_jpg.jpg,output1_mp4,train,unknown,d0-2,2,3,valid
output1_mp4-151_jpg__2.jpg,output1_mp4,train,unknown,d0-2,2,3,train
img965796427518_jpg.jpg,img965796427518,train,unknown,d0-2,1,2,train
img965796427518_jpg__2.jpg,img965796427518,train,unknown,d0-2,1,1,valid
image_651_jpg.jpg,image,train,indoor,d3-5,4,3,train
01-08-2022__04-17-29PM_jpg.jpg,01-08-2022__04-17-29PM,train,indoor,d0-2,1,4,train
output_mp4-21_jpg.jpg,output_mp4-21,train,indoor,d0-2,1,6,valid
output_mp4-21_jpg__2.jpg,output_mp4-21,train,indoor,d0-2,1,3,valid
01-08-2022__01-21-29PM_jpg.jpg,01-08-2022__01-21-29PM,train,indoor,d0-2,1,1,train
01-08-2022__01-21-29PM_jpg__2.jpg,01-08-2022__01-21-29PM,train,indoor,d0-2,1,1,train
CrossRoad-001_00118_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,2,2,train
CAM8-20-08-2022__11-51-15AMgt_jpg.jpg,CAM8-20-08-2022__11-51-15AMgt,test,unknown,d3-5,5,4,train
040840_59_223601_jpg.jpg,040840_59,train,semi,d0-2,1,2,test
040840_59_223601_jpg__2.jpg,040840_59,train,semi,d0-2,1,1,train
image_749_jpg.jpg,image,train,indoor,d3-5,5,6,train
Day_07141436_Right_Back_Cut1_00598_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,5,2,train
01-08-2022__04-17-29PM_jpg__2.jpg,01-08-2022__04-17-29PM,train,indoor,d0-2,1,6,train
Day_07141436_Right_Back_Cut1_00598_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,5,1,train
img96579665280_jpg.jpg,img96579665280,train,unknown,d0-2,2,2,train
img96579665280_jpg__2.jpg,img96579665280,train,unknown,d0-2,2,2,train
img96579665280_jpg__3.jpg,img96579665280,train,unknown,d0-2,2,1,valid
Day_202102191756_P_Right_Back_Cut1_00165_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,5,3,train
Day_202102191756_P_Right_Back_Cut1_00165_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,5,1,train
CAM43-15-09-2022__05-51-43PMgt_jpg.jpg,CAM43-15-09-2022__05-51-43PMgt,train,unknown,d6-10,7,2,valid
image_37_jpg.jpg,image_37,train,indoor,d3-5,5,2,train
opencv_frame_15450_png_jpg.jpg,opencv_frame,train,indoor,d0-2,1,5,train
opencv_frame_15450_png_jpg__2.jpg,opencv_frame,train,indoor,d0-2,1,2,train
01-08-2022__02-06-40PM_jpg.jpg,01-08-2022__02-06-40PM,train,indoor,d6-10,6,2,train
opencv_frame_15450_png_jpg__3.jpg,opencv_frame,train,indoor,d0-2,1,3,train
1_PNG_jpg__6.jpg,1_PNG,train,unknown,d0-2,1,1,train
1_PNG_jpg__7.jpg,1_PNG,train,unknown,d0-2,1,1,valid
00222_jpg.jpg,00222,train,unknown,d0-2,1,4,train
00222_jpg__2.jpg,00222,train,unknown,d0-2,1,2,train
01-08-2022__10-40-31AM_jpg.jpg,01-08-2022__10-40-31AM,test,indoor,d3-5,5,2,train
01-08-2022__10-40-31AM_jpg__2.jpg,01-08-2022__10-40-31AM,test,indoor,d3-5,5,2,valid
img9736023721_jpg.jpg,img9736023721,train,unknown,d3-5,3,3,train
image_274_jpg.jpg,image,train,indoor,d3-5,9,1,train
img970324104918_jpg.jpg,img970324104918,train,unknown,d0-2,2,3,train
01-08-2022__02-06-40PM_jpg__2.jpg,01-08-2022__02-06-40PM,train,indoor,d6-10,6,2,train
01901_jpg.jpg,01901,train,unknown,d0-2,1,5,train
01901_jpg__2.jpg,01901,train,unknown,d0-2,1,1,train
image03100_jpg.jpg,image03100,train,indoor,d10+,62,2,train
image03100_jpg__2.jpg,image03100,train,indoor,d10+,61,1,train
SeieeDept-034_00609_jpg.jpg,SeieeDept-034,train,outdoor,d0-2,1,2,train
01-08-2022__11-53-06AM_jpg.jpg,01-08-2022__11-53-06AM,val,indoor,d0-2,2,4,train
01-08-2022__11-53-06AM_jpg__2.jpg,01-08-2022__11-53-06AM,val,indoor,d0-2,2,1,valid
01-08-2022__10-54-33AM_jpg.jpg,01-08-2022__10-54-33AM,train,indoor,d0-2,2,2,train
01-08-2022__10-54-33AM_jpg__2.jpg,01-08-2022__10-54-33AM,train,indoor,d0-2,2,3,valid
BridgeEntrance-006_00495_jpg.jpg,BridgeEntrance-006,test,outdoor,d3-5,4,2,train
01-08-2022__10-31-41AM_jpg.jpg,01-08-2022__10-31-41AM,train,indoor,d0-2,2,3,train
img965796284643_jpg.jpg,img965796284643,train,unknown,d0-2,2,1,train
image_694_jpg.jpg,image,train,indoor,d3-5,2,1,train
image_694_jpg__2.jpg,image,train,indoor,d3-5,2,2,train
Day_2102191726_P_Right_Back_Cut1_00736_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,9,4,train
Day_2102191726_P_Right_Back_Cut1_00736_jpg__2.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,9,4,test
Day_202102191756_P_Right_Back_Cut1_00435_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,10,3,train
Day_202102191756_P_Right_Back_Cut1_00435_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,10,4,train
image_4_jpg.jpg,image_4,train,indoor,d0-2,2,2,train
image_4_jpg__2.jpg,image_4,train,indoor,d0-2,2,1,valid
image_65_jpg.jpg,image_65,train,indoor,d6-10,6,3,train
img965796331015_jpg.jpg,img965796331015,train,unknown,d6-10,6,2,train
img965796284643_jpg__2.jpg,img965796284643,train,unknown,d0-2,2,1,valid
img965796331015_jpg__2.jpg,img965796331015,train,unknown,d6-10,6,2,test
040843_15_308529_jpg.jpg,040843_15,train,semi,d0-2,1,3,train
040843_15_308529_jpg__2.jpg,040843_15,train,semi,d0-2,1,1,train
image_617_jpg.jpg,image,train,indoor,d3-5,5,5,train
CAM29-23-08-2022__05-28-36PMgt_jpg.jpg,CAM29-23-08-2022__05-28-36PMgt,train,unknown,d0-2,2,1,train
CAM29-23-08-2022__05-28-36PMgt_jpg__2.jpg,CAM29-23-08-2022__05-28-36PMgt,train,unknown,d0-2,2,2,train
01-08-2022__12-01-26PM_jpg.jpg,01-08-2022__12-01-26PM,train,indoor,d3-5,4,2,test
output_mp4-61_jpg.jpg,output_mp4-61,test,indoor,d0-2,1,5,train
output_mp4-61_jpg__2.jpg,output_mp4-61,test,indoor,d0-2,1,1,train
output_mp4-61_jpg__3.jpg,output_mp4-61,test,indoor,d0-2,1,2,test
img965796300906_jpg.jpg,img965796300906,train,unknown,d3-5,4,1,train
output_mp4-61_jpg__4.jpg,output_mp4-61,test,indoor,d0-2,1,1,valid
image05200_jpg.jpg,image05200,val,indoor,d10+,58,2,train
image05200_jpg__2.jpg,image05200,val,indoor,d10+,58,2,train
image_309_jpg.jpg,image,train,indoor,d3-5,6,1,train
image_309_jpg__2.jpg,image,train,indoor,d3-5,6,1,valid
img97360241011_jpg.jpg,img97360241011,train,unknown,d0-2,2,4,valid
SeieeDept-015_00710_jpg.jpg,SeieeDept-015,train,outdoor,d0-2,5,1,train
SeieeDept-015_00710_jpg__2.jpg,SeieeDept-015,train,outdoor,d0-2,5,1,train
image_585_jpg.jpg,image,train,indoor,d3-5,6,2,train
image_585_jpg__2.jpg,image,train,indoor,d3-5,6,1,train
Day_2102191726_P_Right_Back_Cut1_00586_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,4,3,valid
01-08-2022__03-14-45PM_jpg.jpg,01-08-2022__03-14-45PM,val,indoor,d3-5,4,5,train
01-08-2022__03-14-45PM_jpg__2.jpg,01-08-2022__03-14-45PM,val,indoor,d3-5,4,2,train
image_128_jpg.jpg,image,train,indoor,d3-5,3,2,train
image_128_jpg__2.jpg,image,train,indoor,d3-5,3,1,train
Day_2102191709_N_Right_Back_2_Cut2_00260_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,4,2,train
Day_2102191709_N_Right_Back_2_Cut2_00260_jpg__2.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,4,1,train
Day_202102191756_P_Right_Back_Cut1_00555_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,11,2,train
